Gamer Name,Real Name,Country,URL
PixeL,John L.,Australia,https://www.hltv.org/player/19514/pixel
pixel,Vladimir Lukyanov,Russia,https://www.hltv.org/player/3499/pixel
Pixie,Nguyễn Thành Đạt,Vietnam,https://www.hltv.org/player/23921/pixie
PKL,Vinicios Coelho,Brazil,https://www.hltv.org/player/6593/pkl
playN,Palkovics Tamás,Hungary,https://www.hltv.org/player/24152/playn
PlesseN,Niclas Plessen,Sweden,https://www.hltv.org/player/9811/plessen
Plopski,Nicolas Gonzalez Zamora,Sweden,https://www.hltv.org/player/14218/plopski
plushax,Zhandos Akatayev,Kazakhstan,https://www.hltv.org/player/21695/plushax
Pluto,Saad Siraj,Pakistan,https://www.hltv.org/player/21128/pluto
PLx2,Ian Jeong,United States,https://www.hltv.org/player/21873/plx2
pmk,Gergő Mihály,Hungary,https://www.hltv.org/player/20768/pmk
pms,Truong-Minh Pham,Vietnam,https://www.hltv.org/player/23651/pms
pnd,Carlo Farinha,South Africa,https://www.hltv.org/player/9308/pnd
PNDLM,Darius Bandali,Canada,https://www.hltv.org/player/20400/pndlm
Poccket,Robbie Storay,Australia,https://www.hltv.org/player/22582/poccket
podi,Paavo Heiskanen,Finland,https://www.hltv.org/player/21815/podi
poiii,Alex Nyholm Sundgren,Sweden,https://www.hltv.org/player/23397/poiii
poizon,Valentin Vasilev,Bulgaria,https://www.hltv.org/player/12126/poizon
poka,Kirill Starovoytov,Russia,https://www.hltv.org/player/16611/poka
PoKe,Maksimas Kalinauskas,Lithuania,https://www.hltv.org/player/23736/poke
PokemoN,Saad Ahmad,Pakistan,https://www.hltv.org/player/18223/pokemon
Pol0,Marco Hernandez,United States,https://www.hltv.org/player/21091/pol0
Polbandana,Zahar Siledchyk,Ukraine,https://www.hltv.org/player/22680/polbandana
POLO,Jan Polak,Poland,https://www.hltv.org/player/22474/polo
Polt,Vadim Tsyrov,Russia,https://www.hltv.org/player/16946/polt
ponter,Gabriel Amaral,Brazil,https://www.hltv.org/player/16835/ponter
PooJoGod,Suppawee Subhadhira,Philippines,https://www.hltv.org/player/23856/poojogod
pooldolsk,Vitor Araujo,Brazil,https://www.hltv.org/player/22420/pooldolsk
poppins,Nadjila Sanchez Rodrigues,Brazil,https://www.hltv.org/player/21800/poppins
Porya,Danil Poryadin,Russia,https://www.hltv.org/player/17293/porya
Pose1doNN,Nikolaos Antoniou,United States,https://www.hltv.org/player/20787/pose1donn
Potei,Alaeddine Chaari,Tunisia,https://www.hltv.org/player/9393/potei
Potya,Yelena Nepomnyachshaya,Kazakhstan,https://www.hltv.org/player/20457/potya
powerdy,Valentin Duracoski,North Macedonia,https://www.hltv.org/player/20067/powerdy
PR,Oldřich Nový,Czech Republic,https://www.hltv.org/player/22279/pr
pr,Paulo Silva,Portugal,https://www.hltv.org/player/15885/pr
Pr0digy,Tạ Phương Duy,Vietnam,https://www.hltv.org/player/23923/pr0digy
Pr0mise,Mason Maher,United States,https://www.hltv.org/player/22168/pr0mise
PR1mE,Mathias Carlsen,Denmark,https://www.hltv.org/player/19038/pr1me
Pr1me,Riley Grant,United States,https://www.hltv.org/player/24239/pr1me
pr1metapz,Luca Voigt,Germany,https://www.hltv.org/player/21139/pr1metapz
pr1sma,Matheus de Oliveira Alves Leite,Brazil,https://www.hltv.org/player/24087/pr1sma
PRA7,Danil Lygovik,Israel,https://www.hltv.org/player/23395/pra7
Praisy,Thomas Panting,United Kingdom,https://www.hltv.org/player/24424/praisy
prakM,Montheara Prak,Australia,https://www.hltv.org/player/9681/prakm
PREDI,Matias Prediger,Argentina,https://www.hltv.org/player/17866/predi
prelideN,Aivis Krastiņš,Latvia,https://www.hltv.org/player/8429/preliden
PremiuM,Guilhermo Popov,Brazil,https://www.hltv.org/player/23740/premium
Preztor,Bastian Gustafsson Prestor,Sweden,https://www.hltv.org/player/23700/preztor
Primal,Marcelo Benalcazar-Robles,Puerto Rico,https://www.hltv.org/player/24120/primal
Primary-Asset,Anthony Simon,United States,https://www.hltv.org/player/17443/primary-asset
Prime,Michael John Fury,United Kingdom,https://www.hltv.org/player/21990/prime
Prime7,Duarte Freitas,Portugal,https://www.hltv.org/player/23964/prime7
Prism,Wojciech Zięba,Poland,https://www.hltv.org/player/18979/prism
prn,Iñaki Claudepierre,France,https://www.hltv.org/player/24147/prn
ProbLeM,Dmitriy Martinov,Russia,https://www.hltv.org/player/16870/problem
Prochas,Tomas Prochorenko,Lithuania,https://www.hltv.org/player/13193/prochas
Project90,Dongfeng Liu,China,https://www.hltv.org/player/22152/project90
ProKiller,Haoyang Lai,China,https://www.hltv.org/player/23906/prokiller
proSHOW,Rodrigo Guluzian,Brazil,https://www.hltv.org/player/19831/proshow
prosus,David Hesse,Germany,https://www.hltv.org/player/19284/prosus
Prs,,United States,https://www.hltv.org/player/24193/prs
prt,Matheus Scuvero,Brazil,https://www.hltv.org/player/10827/prt
Psycho,Alexandr Zlobin,Ukraine,https://www.hltv.org/player/16563/psycho
PsychoDoctor,Igor Karatuev,Russia,https://www.hltv.org/player/23835/psychodoctor
PTP,Putthipong Ninwong,Thailand,https://www.hltv.org/player/23881/ptp
ptr,Peter Gurney,United States,https://www.hltv.org/player/8707/ptr
Pugg,Spencer Moore,United States,https://www.hltv.org/player/21416/pugg
pullox,Thea Evensen,Norway,https://www.hltv.org/player/18786/pullox
Pumpkin66,Daniyar Buldybayev,Kazakhstan,https://www.hltv.org/player/23292/pumpkin66
puni,Victor Marques,Brazil,https://www.hltv.org/player/19306/puni
pupcake,Kevin Henning,Sweden,https://www.hltv.org/player/20408/pupcake
putta,Shreyas Poojary,India,https://www.hltv.org/player/14363/putta
puuha,Luka Eklund,Finland,https://www.hltv.org/player/22144/puuha
PwnAlone,Josh Pigue,United States,https://www.hltv.org/player/15090/pwnalone
pxi,Ethan Tyler,Australia,https://www.hltv.org/player/23816/pxi
pyth,Jacob Mourujärvi,Sweden,https://www.hltv.org/player/7527/pyth
Python,Jordan Munck-Foehrle,France,https://www.hltv.org/player/19671/python
pz,Jordan White,Australia,https://www.hltv.org/player/18736/pz
Q-Q,Marcus Krolak-Henriksen,Denmark,https://www.hltv.org/player/16741/q-q
Qikert,Alexey Golubev,Kazakhstan,https://www.hltv.org/player/13239/qikert
Qiyarah,Kiara Janssen,Netherlands,https://www.hltv.org/player/21796/qiyarah
Qlocuu,Konrad Klocek,Poland,https://www.hltv.org/player/22473/qlocuu
qpjz,Arianit Babiqi,Kosovo,https://www.hltv.org/player/24194/qpjz
qqGOD,Ivan Ivlev,Russia,https://www.hltv.org/player/22441/qqgod
quaN,Jingquan Zhang,China,https://www.hltv.org/player/23810/quan
Queenix,Jonas Dideriksen,Denmark,https://www.hltv.org/player/13749/queenix
queztone,Richard Strnátko,Slovakia,https://www.hltv.org/player/7749/queztone
quix,Max Lindkvist,Sweden,https://www.hltv.org/player/3329/quix
Qweall,Vladislav Pivkin,Ukraine,https://www.hltv.org/player/17275/qweall
qz,Quanqing Wu,China,https://www.hltv.org/player/7025/qz
qzr,Alexander Aspholm,Norway,https://www.hltv.org/player/24180/qzr
r1nkle,Artem Moroz,Ukraine,https://www.hltv.org/player/20425/r1nkle
r1see,Nicolas Kubitza,Brazil,https://www.hltv.org/player/21915/r1see
R2B2,Rahul Banerjee,India,https://www.hltv.org/player/23577/r2b2
R2D2J,Emerson L.,United States,https://www.hltv.org/player/22090/r2d2j
R3LiFwOw,Zhanibek Kuatov,Kazakhstan,https://www.hltv.org/player/23665/r3lifwow
r3salt,Evgeny Frolov,Russia,https://www.hltv.org/player/20709/r3salt
r4ul,Raul Bruzaca,Brazil,https://www.hltv.org/player/14011/r4ul
raalz,Rasmus Steensborg,Denmark,https://www.hltv.org/player/2898/raalz
rabbit,Edgars Brečs,Latvia,https://www.hltv.org/player/20006/rabbit
RacheLL,Rachel Kujawa,France,https://www.hltv.org/player/22356/rachell
Rack,Elias Karttunen,Sweden,https://www.hltv.org/player/22877/rack
Rackem,Carlos Jefferys,Australia,https://www.hltv.org/player/17231/rackem
Radifaction,Haakon Tholo,Norway,https://www.hltv.org/player/13148/radifaction
rafaxF,Rafael Faria,Portugal,https://www.hltv.org/player/20054/rafaxf
Rafex78,Rafael Pedrajas Mendoza,Spain,https://www.hltv.org/player/21079/rafex78
rafftu,Kostadin Turbinov,Bulgaria,https://www.hltv.org/player/16412/rafftu
rage,Hao Yu,China,https://www.hltv.org/player/20807/rage
ragga,Cosmin Teodorescu,Romania,https://www.hltv.org/player/17116/ragga
rahley,Reilly Bennet,Australia,https://www.hltv.org/player/24324/rahley
Raijin,Konstantin Trubarov,Russia,https://www.hltv.org/player/20207/raijin
rain,Amanda Smith,Canada,https://www.hltv.org/player/8642/rain
rain,Håvard Nygaard,Norway,https://www.hltv.org/player/8183/rain
Rainbow,Yangtao Du,China,https://www.hltv.org/player/23400/rainbow
rainny,Rafael Silva,Brazil,https://www.hltv.org/player/22421/rainny
Rainwaker,Aleks Petrov,Bulgaria,https://www.hltv.org/player/17145/rainwaker
RaiS,Rais Erbaev,Kyrgyzstan,https://www.hltv.org/player/15981/rais
raizo,Karim Lakrioui,Algeria,https://www.hltv.org/player/21842/raizo
Rajmex,Lázár Rajmund,Hungary,https://www.hltv.org/player/24159/rajmex
rallen,Karol Rodowicz,Poland,https://www.hltv.org/player/5388/rallen
ram0s,Tiago Ramos,Portugal,https://www.hltv.org/player/23932/ram0s
ramziiN,Anna Ramsing,Denmark,https://www.hltv.org/player/22095/ramziin
Rand,Rand Kadir,Germany,https://www.hltv.org/player/22214/rand
rate,Boldbaatar Tengis,Mongolia,https://www.hltv.org/player/15861/rate
Ratzz,Adam Henderson,New Zealand,https://www.hltv.org/player/24366/ratzz
raven,Raven Sol,United States,https://www.hltv.org/player/24393/raven
RavlE,Elvar Orri Arnarsson,Iceland,https://www.hltv.org/player/23120/ravle
raw,Matiss Rajunčus,Latvia,https://www.hltv.org/player/14214/raw
raw1,Jose M.,United States,https://www.hltv.org/player/22654/raw1
raynee,Tori Gustafson,United States,https://www.hltv.org/player/19485/raynee
rayxts,Raymon Mando,Canada,https://www.hltv.org/player/23671/rayxts
RaZ,Razmik Bastadjan,New Zealand,https://www.hltv.org/player/9097/raz
raz,Timothy Peter James,South Africa,https://www.hltv.org/player/24487/raz
Razzmo,Matthieu Mellot,France,https://www.hltv.org/player/21523/razzmo
rbfurious,Roko Barišić,Croatia,https://www.hltv.org/player/11719/rbfurious
rbn,Robin Bondari,United States,https://www.hltv.org/player/23508/rbn
RCF,Rodrigo Figueiredo,Brazil,https://www.hltv.org/player/11337/rcf
rckN,Dmitriy Gafiullin,Russia,https://www.hltv.org/player/20927/rckn
rdnzao,Daniel Monteiro,Brazil,https://www.hltv.org/player/21921/rdnzao
Re1GN,Daniil Chekanin,Russia,https://www.hltv.org/player/19962/re1gn
REAL1ZE,Abd-Alrahman Arabiat,Jordan,https://www.hltv.org/player/10497/real1ze
Realyummy,Jesper Svensson,Sweden,https://www.hltv.org/player/24136/realyummy
realz1n,Antonio Oliveira,Brazil,https://www.hltv.org/player/16769/realz1n
realzen,Martin Hlavan,Slovakia,https://www.hltv.org/player/24261/realzen
Reaper,Deven Cruthers,United States,https://www.hltv.org/player/21419/reaper
Reapz,Alexander Dummett,Australia,https://www.hltv.org/player/22584/reapz
reason,Ziyuan Bao,China,https://www.hltv.org/player/17561/reason
Reason,Daniel Martinez,Venezuela,https://www.hltv.org/player/22169/reason
reck,Ethan Serrano,United States,https://www.hltv.org/player/17378/reck
Recoilmaster,Sunny Kenyy,India,https://www.hltv.org/player/12898/recoilmaster
red0nz,Redon Ademi,North Macedonia,https://www.hltv.org/player/22868/red0nz
redi,,Brazil,https://www.hltv.org/player/24295/redi
redla1N,Nikita Ponomarev,Russia,https://www.hltv.org/player/19886/redla1n
Redly,Julian Rokne,Norway,https://www.hltv.org/player/24065/redly
Redman,Dakota Brower,United States,https://www.hltv.org/player/24227/redman
REDSTAR,Hristiyan Pironkov,Bulgaria,https://www.hltv.org/player/15369/redstar
redzy,Alexander Johansson,Sweden,https://www.hltv.org/player/16641/redzy
Reef,Amanda Ruiz,United States,https://www.hltv.org/player/23070/reef
ReegaN,Reegan Ward,United Kingdom,https://www.hltv.org/player/20655/reegan
reezk,Fatih Gorda,Switzerland,https://www.hltv.org/player/19094/reezk
refrezh,Ismail Ali,Denmark,https://www.hltv.org/player/10610/refrezh
refused,Santino Barbieri,Argentina,https://www.hltv.org/player/19319/refused
ReFuZR,Nils Groot,Netherlands,https://www.hltv.org/player/19602/refuzr
regali,Iulian Harjău,Romania,https://www.hltv.org/player/20123/regali
REGIANE,Regiane Santos,Brazil,https://www.hltv.org/player/19998/regiane
reiko,Kamil Cegiełko,Poland,https://www.hltv.org/player/15203/reiko
reix,Thiago Alves,Brazil,https://www.hltv.org/player/21038/reix
Rejoiner,Topias Liikola,Finland,https://www.hltv.org/player/24185/rejoiner
rekonz,Daniel Mort,Australia,https://www.hltv.org/player/17392/rekonz
REL,Joris Zavadskis,Lithuania,https://www.hltv.org/player/23814/rel
relaxxie,Karim Miftakhov,Russia,https://www.hltv.org/player/23684/relaxxie
relentless,Santiago Barchiesi,Argentina,https://www.hltv.org/player/20553/relentless
Remill,Andrey Romanov,Russia,https://www.hltv.org/player/21393/remill
Remind,Adel Guermassi,Tunisia,https://www.hltv.org/player/10479/remind
Reminder,Konstantin Naumchuk,Russia,https://www.hltv.org/player/23572/reminder
remix,Victor Monteiro,Brazil,https://www.hltv.org/player/2544/remix
remorse,Ivan Solodovnik,Ukraine,https://www.hltv.org/player/24167/remorse
RenanZin,Renan Henrique,Brazil,https://www.hltv.org/player/23094/renanzin
Renatera,Juan Sulthon Iskandarsyah,Indonesia,https://www.hltv.org/player/24052/renatera
renatoohaxx,Renato Gonçalves,Portugal,https://www.hltv.org/player/14094/renatoohaxx
rendY,Yuriy Halyshyn,Ukraine,https://www.hltv.org/player/22650/rendy
Reqqen,Aleks Frolov,Estonia,https://www.hltv.org/player/24025/reqqen
ResoLuxe,Vladimir Kihaioglo,Moldova,https://www.hltv.org/player/23468/resoluxe
restikk,Genaro Hokama,Argentina,https://www.hltv.org/player/12074/restikk
Restrict,Elias Söderberg,Sweden,https://www.hltv.org/player/23703/restrict
ReuS,Simon Matei,Romania,https://www.hltv.org/player/21781/reus
rev,Joseph Scarbrough,Chile,https://www.hltv.org/player/24011/rev
reV3nnnn,Parijat Banerjee,India,https://www.hltv.org/player/23430/rev3nnnn
reversive,Roberto Themtham,Argentina,https://www.hltv.org/player/9221/reversive
Revol,Maxime Desraisses,France,https://www.hltv.org/player/20660/revol
revoltz,Caio Okada,Brazil,https://www.hltv.org/player/24284/revoltz
rexoKIM,Batzorig Ankhbayar,Mongolia,https://www.hltv.org/player/24400/rexokim
ReXx,William Rex Mortensen,Denmark,https://www.hltv.org/player/23937/rexx
rexxie,Danila Tikhomirov,Russia,https://www.hltv.org/player/22038/rexxie
reyoz,Nikita Rolzing,Russia,https://www.hltv.org/player/23477/reyoz
REZ,Fredrik Sterner,Sweden,https://www.hltv.org/player/9278/rez
Rezkiyy,Vladimir Kopytov,Russia,https://www.hltv.org/player/23863/rezkiyy
Rezst,Jacob Hemming,Netherlands,https://www.hltv.org/player/20805/rezst
RezzeD,Ben Bignall,United Kingdom,https://www.hltv.org/player/18570/rezzed
rhittacrit,Turbold Turbat,Mongolia,https://www.hltv.org/player/24124/rhittacrit
Rhys,Rhys Stumbles,United Kingdom,https://www.hltv.org/player/21817/rhys
Rhyu,Elijah Phair,Australia,https://www.hltv.org/player/22579/rhyu
ri0dayungog,Ansar Janzakov,Kazakhstan,https://www.hltv.org/player/23602/ri0dayungog
Rice,Tig Simpson,United States,https://www.hltv.org/player/21805/rice
RICIOLI,Felipe Ricioli,Brazil,https://www.hltv.org/player/18875/ricioli
Rickeh,Ricardo Mulholland,Australia,https://www.hltv.org/player/8745/rickeh
Rider,Sadanand Dey,India,https://www.hltv.org/player/23321/rider
RiFT,Lane Hardesty,United States,https://www.hltv.org/player/22549/rift
righi,João Righi,Brazil,https://www.hltv.org/player/18878/righi
righi,Sebastian Righi,Argentina,https://www.hltv.org/player/21169/righi
RiglA,Mohamed Khelil,Tunisia,https://www.hltv.org/player/18396/rigla
rigoN,Rigon Gashi,Switzerland,https://www.hltv.org/player/12708/rigon
rikz,Henrique Waku,Brazil,https://www.hltv.org/player/5738/rikz
rikzz-,Rihard Lainemäe,Estonia,https://www.hltv.org/player/24024/rikzz
rinji,Vadim Noskov,Ukraine,https://www.hltv.org/player/20505/rinji
rinn,Rauan Bakbergen,Kazakhstan,https://www.hltv.org/player/23318/rinn
RiseN,Aldi Huang,Indonesia,https://www.hltv.org/player/16297/risen
Risk,Junqi Chen,China,https://www.hltv.org/player/21323/risk
riskyb0b,Maksim Churikov,Russia,https://www.hltv.org/player/22460/riskyb0b
ritchiEE,Richard Mestdagh,Belgium,https://www.hltv.org/player/19059/ritchiee
ritz,Pedro Espechit,Brazil,https://www.hltv.org/player/22569/ritz
rMp,Gavin Nelson,South Africa,https://www.hltv.org/player/17902/rmp
RMZER4,Douglas Diogenes,Brazil,https://www.hltv.org/player/23900/rmzer4
Ro1f,Kalle Johansson,Sweden,https://www.hltv.org/player/21012/ro1f
Roar,Lee-Anthony Rohrman,United States,https://www.hltv.org/player/24230/roar
robiin,Robin Sjögren,Sweden,https://www.hltv.org/player/7700/robiin
robo,Nikita Dushin,Russia,https://www.hltv.org/player/22864/robo
Robski,Robin Kvist,Sweden,https://www.hltv.org/player/24510/robski
Rocky,Nabig Sohail,Pakistan,https://www.hltv.org/player/23958/rocky
rocky,Roshan Pai,Australia,https://www.hltv.org/player/24033/rocky
roeJ,Fredrik Jørgensen,Denmark,https://www.hltv.org/player/14419/roej
Roflko,James Lytras,Australia,https://www.hltv.org/player/18738/roflko
ROGA,Marin Rogić,Croatia,https://www.hltv.org/player/21297/roga
rol3xxxx,,South Africa,https://www.hltv.org/player/24359/rol3xxxx
RoLEX,Warittorn Kalanukarn,Thailand,https://www.hltv.org/player/10663/rolex
roman,Roman Redihin,Belarus,https://www.hltv.org/player/1154/roman
roman,Ricardo Oliveira,Portugal,https://www.hltv.org/player/2241/roman
Roninbaby,Peng Xu,China,https://www.hltv.org/player/19735/roninbaby
Rony4ka,Veronika Munazypova,Russia,https://www.hltv.org/player/23994/rony4ka
rooney,Nawaf Alhababi,Saudi Arabia,https://www.hltv.org/player/11419/rooney
ropz,Robin Kool,Estonia,https://www.hltv.org/player/11816/ropz
rosoneriii,Gentrit Hetemi,Kosovo,https://www.hltv.org/player/23300/rosoneriii
rosseti,Thiago Rosseti,Brazil,https://www.hltv.org/player/22367/rosseti
Rossi,Kiran Rudresh,India,https://www.hltv.org/player/19133/rossi
ROUX,Undrakhbayar Zolbayar,Mongolia,https://www.hltv.org/player/19229/roux
roy,Roy Salaverry,Argentina,https://www.hltv.org/player/20606/roy
roz,Guilherme Pureza,Brazil,https://www.hltv.org/player/19973/roz
roza,Munkhtulga Enkhbold,Mongolia,https://www.hltv.org/player/23845/roza
RP_14,Anatchai Srimueang,Thailand,https://www.hltv.org/player/23889/rp-14
RpK,Cédric Guipouy,France,https://www.hltv.org/player/7169/rpk
RsN,Adnan Nasir,United States,https://www.hltv.org/player/17374/rsn
rubeN,Cai XiaoHan,China,https://www.hltv.org/player/16558/ruben
Ruben,Ruben Enslin,South Africa,https://www.hltv.org/player/19546/ruben
rud,Rūdolfs Osmanis,Latvia,https://www.hltv.org/player/21512/rud
RUGO,Lorenzo Rugo,Argentina,https://www.hltv.org/player/21226/rugo
Rulik,Ruslan Tkhoryk,Ukraine,https://www.hltv.org/player/23160/rulik
Runnin,Viktor Chernenko,Russia,https://www.hltv.org/player/23928/runnin
RUSH,William Wierzba,United States,https://www.hltv.org/player/7805/rush
Ruskovvvv,Mehdi Boutaba,Algeria,https://www.hltv.org/player/21843/ruskovvvv
russellitoo,Saba Berianidze,Georgia,https://www.hltv.org/player/23656/russellitoo
RuStY,Alfred Karlsson,Sweden,https://www.hltv.org/player/10784/rusty
RustyYG,Dustin Peacock,South Africa,https://www.hltv.org/player/23173/rustyyg
Ruy2k,Rui Araujo,Portugal,https://www.hltv.org/player/23933/ruy2k
ruyter,Jonatan Ruyter,Norway,https://www.hltv.org/player/18685/ruyter
RW,Yifan Ren,China,https://www.hltv.org/player/24409/rw
Ryan k,Baoning Huang,China,https://www.hltv.org/player/23806/ryan-k
ryu,Gytis Glušauskas,Lithuania,https://www.hltv.org/player/21217/ryu
Ryu,Huu-Long Cao,Vietnam,https://www.hltv.org/player/24433/ryu
Ryujin,Boris Kim,Uzbekistan,https://www.hltv.org/player/19703/ryujin
rzar,Michael Kouvchinov,Russia,https://www.hltv.org/player/22462/rzar
rzk,Santiago Pucheta,Argentina,https://www.hltv.org/player/23150/rzk
